Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Profit
ORD100748,2025-04-07,10174,Nikhil Joshi,West,Ahmedabad,Home & Kitchen,Kitchen Appliances,Air Fryer,3,6588.01,15.0,UPI,424.28,3627.38
ORD100749,2025-12-27,10607,Arjun Singh,East,Bhubaneswar,Clothing,Women Clothing,Kurta,1,2201.44,15.0,UPI,296.42,16.52
ORD100750,2025-09-18,10559,Nikhil Gupta,East,Ranchi,Electronics,Laptop,Laptop,1,55803.13,10.0,UPI,421.99,14307.7
ORD100751,2025-04-17,10379,Aditya Singh,North,Jaipur,Beauty,Skincare,Face Wash,1,279.24,5.0,Card,42.72,4.93
ORD100752,2025-05-16,10307,Aarav Patel,East,,Electronics,Laptop,Laptop,1,47150.99,0.0,UPI,106.1,9573.74
ORD100753,2025-02-16,10089,Rahul Sharma,South,Kochi,Home & Kitchen,Home Decor,Table Lamp,2,1698.27,15.0,Card,116.53,358.69
ORD100754,2025-12-17,10586,Vivaan Sharma,East,Ranchi,Home & Kitchen,Kitchen Appliances,Mixer Grinder,3,3067.25,15.0,Card,199.83,2442.96
ORD100755,2025-01-10,10325,Rahul Patel,West,Pune,Beauty,Skincare,Face Cream,4,377.18,5.0,UPI,168.35,176.23
ORD100756,2025-12-21,10490,Meera Malhotra,West,Surat,Beauty,Skincare,Face Cream,1,649.66,15.0,Card,240.61,-105.55
ORD100757,2025-01-03,10259,Ananya Patel,South,Hyderabad,Home & Kitchen,Kitchen Appliances,Air Fryer,3,4952.93,0.0,COD,94.71,3136.51
ORD100758,2025-12-08,10013,Vikram Malhotra,South,Hyderabad,Home & Kitchen,Kitchen Appliances,Air Fryer,2,8075.58,10.0,Net Banking,235.46,3586.52
ORD100759,2025-10-06,10636,Vikram Mehta,North,Delhi,Beauty,Skincare,Face Cream,1,664.99,15.0,UPI,131.72,58.23
ORD100760,2025-09-16,10015,Sneha Mehta,West,Pune,Electronics,Audio,Bluetooth Speaker,1,2907.71,15.0,COD,267.96,56.06
ORD100761,2025-01-16,10391,Ananya Joshi,South,Chennai,Clothing,Footwear,Sneakers,1,4821.77,5.0,UPI,257.3,1455.11
ORD100762,2025-05-01,10318,Vikram Sharma,North,Delhi,Clothing,Footwear,Sneakers,4,5331.88,10.0,Card,226.29,3941.16
ORD100763,2025-12-01,10277,Aditi Singh,West,Mumbai,Home & Kitchen,Kitchen Appliances,Air Fryer,2,7594.48,0.0,Card,67.16,5600.45
ORD100764,2025-10-09,10096,Vikram Kumar,West,Mumbai,Beauty,Haircare,Hair Dryer,2,3201.67,5.0,UPI,175.99,1008.28
ORD100765,2025-11-15,10235,Arjun Joshi,East,Bhubaneswar,Home & Kitchen,Home Decor,Table Lamp,1,1867.36,10.0,UPI,401.56,-32.19
ORD100766,2025-11-02,10263,Kavya Verma,South,Hyderabad,Electronics,Accessories,Wireless Earbuds,1,4276.76,10.0,COD,215.3,530.33
ORD100767,2025-03-11,10117,Sanya Patel,South,Bengaluru,Home & Kitchen,Kitchen,Cookware Set,1,3736.07,10.0,Card,384.24,227.55
ORD100768,2025-06-30,10057,Pooja Gupta,North,Jaipur,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,4329.81,10.0,UPI,375.33,805.97
ORD100769,2025-10-21,10025,Sneha Shah,West,Mumbai,Beauty,Skincare,Face Cream,2,360.04,0.0,COD,369.79,-142.09
ORD100770,2025-11-29,10104,Aditya Gupta,East,Ranchi,Beauty,Haircare,Shampoo,3,743.73,10.0,Card,417.5,315.95
ORD100771,2025-01-07,10071,Kavya Malhotra,North,Jaipur,Clothing,Men Clothing,T-Shirt,4,692.57,5.0,Card,428.63,-111.87
ORD100772,2025-01-04,10638,Ananya Joshi,North,Jaipur,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,2601.56,10.0,UPI,265.16,1147.93
ORD100773,2025-12-09,10309,Rohan Verma,North,Chandigarh,Electronics,Smartphone,Mobile Phone,2,22249.22,10.0,COD,76.37,10271.04
ORD100774,2025-11-08,10133,Arjun Sharma,North,Jaipur,Beauty,Haircare,Hair Dryer,2,2457.5,5.0,Net Banking,356.42,1071.41
ORD100775,2025-02-26,10444,Meera Patel,West,Pune,Electronics,Audio,Bluetooth Speaker,2,7996.88,5.0,Card,322.5,4800.89
ORD100776,2025-12-06,10279,Nikhil Kumar,North,Lucknow,Electronics,Laptop,Laptop,1,72059.26,10.0,UPI,93.38,11184.86
ORD100777,2025-09-10,10120,Aditya Gupta,West,Pune,Electronics,Accessories,Wireless Earbuds,1,2644.74,15.0,Card,173.52,281.12
ORD100778,2025-01-09,10132,Aditya Joshi,North,Delhi,Clothing,Men Clothing,Jeans,2,2443.15,5.0,COD,163.07,725.76
ORD100779,2025-07-27,10389,Nikhil Joshi,North,Delhi,Electronics,Accessories,Wireless Earbuds,1,1495.79,5.0,Card,311.82,168.97
ORD100780,2025-01-16,10199,Rahul Kumar,North,Lucknow,Sports,Fitness,Yoga Mat,2,1328.96,5.0,COD,101.12,312.18
ORD100781,2025-10-22,10619,Aditya Verma,East,Kolkata,Clothing,Men Clothing,Jeans,2,2231.22,0.0,Net Banking,441.77,621.1
ORD100782,2025-04-12,10577,Priya Verma,West,Ahmedabad,Electronics,Laptop,Laptop,2,47773.88,20.0,UPI,157.98,12541.87
ORD100783,2025-04-26,10465,Nikhil Kumar,North,Lucknow,Clothing,Men Clothing,Jeans,1,2220.79,20.0,Card,61.39,400.93
ORD100784,2025-10-17,10569,Sneha Gupta,West,Surat,Electronics,Smartphone,Mobile Phone,1,43202.16,5.0,COD,205.72,10685.92
ORD100785,2025-06-13,10221,Kavya Patel,East,Patna,Home & Kitchen,Home Furnishing,Bedsheet,1,1261.14,5.0,UPI,75.09,334.82
ORD100786,2025-03-06,10047,Aarav Patel,North,Chandigarh,Beauty,Fragrance,Perfume,4,3146.76,10.0,Card,377.23,3612.62
ORD100787,2025-07-31,10591,Rohan Shah,East,Kolkata,Beauty,Haircare,Shampoo,1,921.63,10.0,UPI,172.92,8.39
ORD100788,2025-02-24,10523,Vikram Singh,West,Surat,Clothing,Men Clothing,Jeans,1,1102.67,5.0,UPI,331.53,-135.78
ORD100789,2025-08-01,10171,Meera Gupta,North,Chandigarh,Sports,Team Sports,Football,1,1047.48,0.0,Card,221.11,-32.0
ORD100790,2025-08-03,10237,Rahul Joshi,East,Bhubaneswar,Electronics,Laptop,Laptop,1,67399.05,5.0,UPI,197.37,23814.5
ORD100791,2025-12-01,10389,Nikhil Joshi,West,Mumbai,Electronics,Audio,Bluetooth Speaker,3,4859.76,0.0,COD,323.88,4282.73
ORD100792,2025-03-03,10357,Vivaan Gupta,West,Ahmedabad,Sports,Cricket,Cricket Bat,1,2158.0,20.0,Card,147.08,297.57
ORD100793,2025-11-20,10337,Sneha Sharma,West,Mumbai,Clothing,Women Clothing,Kurta,1,984.83,10.0,UPI,309.22,-38.36
ORD100794,2025-10-07,10178,Kavya Patel,North,Jaipur,Sports,Cricket,Cricket Bat,1,5073.96,0.0,Card,98.14,1280.7
ORD100795,2025-03-17,10353,Vikram Malhotra,West,Mumbai,Home & Kitchen,Home Decor,Table Lamp,1,1104.8,10.0,Card,426.88,-99.6
ORD100796,2025-08-21,10036,Meera Mehta,East,Bhubaneswar,Electronics,Smartphone,Mobile Phone,2,21187.47,0.0,Card,273.14,11502.78
ORD100797,2025-10-09,10507,Pooja Patel,East,Bhubaneswar,Home & Kitchen,Home Decor,Table Lamp,2,1464.99,0.0,Card,276.62,473.79
ORD100798,2025-01-13,10276,Ananya Joshi,South,Bengaluru,Electronics,Smartphone,Mobile Phone,5,30483.6,5.0,UPI,34.23,44643.57
ORD100799,2025-08-01,10334,Priya Mehta,North,Jaipur,Clothing,Men Clothing,Jeans,1,2800.47,10.0,UPI,198.35,623.92
ORD100800,2025-03-27,10142,Priya Verma,North,Lucknow,Home & Kitchen,Home Furnishing,Bedsheet,5,2389.11,15.0,Card,89.18,3193.97
ORD100801,2025-12-23,10178,Kavya Patel,East,Ranchi,Electronics,Audio,Bluetooth Speaker,1,6350.15,0.0,Card,363.06,1831.0
ORD100802,2025-09-09,10378,Priya Sharma,East,Ranchi,Home & Kitchen,Home Decor,Table Lamp,3,1068.07,0.0,UPI,88.12,506.19
ORD100803,2025-03-21,10530,Nikhil Sharma,East,Bhubaneswar,Beauty,Fragrance,Perfume,2,858.74,5.0,Card,33.92,572.1
ORD100804,2025-11-30,10182,Rohan Singh,West,Mumbai,Beauty,Haircare,Shampoo,1,332.43,20.0,UPI,74.72,-7.67
ORD100805,2025-11-14,10458,Rohan Sharma,West,Surat,Sports,Team Sports,Football,5,756.62,10.0,Net Banking,91.7,342.68
ORD100806,2025-03-13,10355,Rahul Verma,West,Pune,Clothing,Footwear,Sneakers,3,3222.96,0.0,Card,363.41,2142.17
ORD100807,2025-11-10,10209,Vivaan Singh,East,Patna,Electronics,Wearables,Smart Watch,2,2996.33,0.0,Card,301.79,1923.92
ORD100808,2025-11-18,10480,Pooja Shah,North,Delhi,Electronics,Audio,Bluetooth Speaker,1,4826.2,10.0,COD,422.3,858.47
ORD100809,2025-08-05,10626,Nikhil Shah,North,Delhi,Beauty,Skincare,Face Cream,2,1247.61,10.0,Card,444.28,97.53
ORD100810,2025-04-16,10640,Karan Mehta,North,Chandigarh,Electronics,Accessories,Wireless Earbuds,3,4106.57,0.0,Card,145.37,2458.43
ORD100811,2025-01-18,10116,Vivaan Sharma,West,Mumbai,Home & Kitchen,Home Furnishing,Bedsheet,2,1356.21,5.0,UPI,134.65,362.96
ORD100812,2025-03-27,10400,Vivaan Shah,East,Bhubaneswar,Electronics,Audio,Bluetooth Speaker,1,7977.99,15.0,Card,375.81,1001.08
ORD100813,2025-12-08,10071,Kavya Malhotra,West,Mumbai,Beauty,Fragrance,Perfume,2,3154.89,15.0,Net Banking,395.13,968.97
ORD100814,2025-09-19,10505,Aarav Kumar,South,Hyderabad,Electronics,Audio,Bluetooth Speaker,3,6096.43,0.0,Card,112.94,2505.95
ORD100815,2025-10-15,10083,Simran Mehta,North,Lucknow,Electronics,Smartphone,Mobile Phone,1,25063.87,10.0,Card,357.0,3907.6
ORD100816,2025-05-21,10592,Vivaan Joshi,East,Ranchi,Home & Kitchen,Home Decor,Table Lamp,4,2146.99,0.0,UPI,331.16,2744.1
ORD100817,2025-08-09,10077,Isha Patel,West,Surat,Home & Kitchen,Kitchen,Cookware Set,2,5289.87,0.0,UPI,186.66,3424.36
ORD100818,2025-11-06,10569,Sneha Gupta,East,Kolkata,Clothing,Women Clothing,Kurta,2,1743.68,5.0,UPI,83.6,525.66
ORD100819,2025-09-09,10273,Nikhil Shah,East,Bhubaneswar,Sports,Footwear,Running Shoes,1,3622.53,5.0,COD,284.08,474.19
ORD100820,2025-01-01,10623,Rahul Sharma,East,Patna,Home & Kitchen,Kitchen Appliances,Air Fryer,3,9307.48,15.0,UPI,125.53,8874.15
ORD100821,2025-03-21,10557,Ananya Malhotra,South,Hyderabad,Beauty,Skincare,Face Wash,3,649.53,20.0,UPI,35.12,289.21
ORD100822,2025-10-11,10034,Neha Singh,South,Hyderabad,Clothing,Men Clothing,Jacket,2,3492.03,20.0,Card,178.51,786.63
ORD100823,2025-11-04,10297,Aditya Mehta,South,Hyderabad,Home & Kitchen,Home Decor,Table Lamp,5,2116.0,15.0,COD,30.08,2539.83
ORD100824,2025-03-16,10626,Nikhil Shah,West,Pune,Electronics,Audio,Bluetooth Speaker,2,6955.91,20.0,COD,384.04,2484.86
ORD100825,2025-12-14,10423,Nikhil Patel,South,Chennai,Sports,Team Sports,Football,2,1739.12,10.0,UPI,231.27,408.57
ORD100826,2025-01-29,10042,Ananya Joshi,South,Hyderabad,Clothing,Men Clothing,T-Shirt,4,1318.53,0.0,COD,212.9,1448.11
ORD100827,2025-05-03,10014,Sanya Gupta,West,Surat,Clothing,Footwear,Sneakers,4,3131.71,20.0,UPI,52.67,1767.51
ORD100828,2025-10-14,10267,Rohan Mehta,West,Mumbai,Sports,Team Sports,Football,1,509.04,0.0,UPI,139.29,30.71
ORD100829,2025-12-27,10511,Isha Gupta,North,Lucknow,Home & Kitchen,Kitchen Appliances,Air Fryer,1,7265.97,0.0,UPI,241.95,676.12
ORD100830,2025-04-17,10595,Meera Verma,East,Ranchi,Home & Kitchen,Kitchen,Cookware Set,1,5033.97,15.0,Card,447.15,1165.95
ORD100831,2025-07-19,10302,Arjun Malhotra,South,Hyderabad,Beauty,Fragrance,Perfume,1,881.43,10.0,COD,401.65,-244.49
ORD100832,2025-04-19,10378,Priya Sharma,East,Ranchi,Clothing,Men Clothing,Jeans,1,2642.4,20.0,Card,335.66,400.87
ORD100833,2025-08-02,10272,Rahul Kumar,East,Patna,Electronics,Audio,Bluetooth Speaker,3,6406.03,20.0,COD,445.96,4628.16
ORD100834,2025-05-11,10263,Kavya Verma,North,Lucknow,Sports,Footwear,Running Shoes,1,5617.06,0.0,UPI,331.98,682.45
ORD100835,2025-07-27,10276,Ananya Joshi,South,Chennai,Home & Kitchen,Kitchen Appliances,Air Fryer,1,4549.21,5.0,COD,377.72,834.38
ORD100836,2025-01-23,10116,Vivaan Sharma,East,Kolkata,Clothing,Men Clothing,Jacket,2,4934.96,5.0,COD,123.49,2802.78
ORD100837,2025-12-09,10222,Sneha Gupta,East,Patna,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,5312.59,5.0,Card,343.74,372.22
ORD100838,2025-10-22,10464,Nikhil Mehta,West,Surat,Electronics,Smartphone,Mobile Phone,2,18410.75,15.0,UPI,381.68,11385.02
ORD100839,2025-12-22,10375,Pooja Shah,East,Ranchi,Sports,Fitness,Yoga Mat,1,1132.38,10.0,COD,315.03,54.97
ORD100840,2025-12-15,10172,Pooja Verma,South,Bengaluru,Clothing,Footwear,Sneakers,1,5555.25,20.0,COD,384.93,748.94
ORD100841,2025-01-28,10072,Ananya Sharma,North,Delhi,Electronics,Wearables,Smart Watch,1,4676.61,0.0,Net Banking,380.24,723.82
ORD100842,2025-02-21,10177,Pooja Kumar,East,Ranchi,Clothing,Women Clothing,Kurta,1,1501.86,15.0,Card,38.9,370.69
ORD100843,2025-06-27,10527,Ananya Sharma,East,Bhubaneswar,Electronics,Audio,Bluetooth Speaker,2,4709.8,5.0,Card,202.59,1944.8
ORD100844,2025-02-05,10047,Aarav Patel,South,Chennai,Home & Kitchen,Kitchen,Cookware Set,1,3576.0,0.0,UPI,248.41,478.25
ORD100845,2025-03-26,10501,Isha Kumar,North,Delhi,Sports,Fitness,Dumbbells,2,1979.36,10.0,Card,118.96,446.5
ORD100846,2025-08-27,10231,Vivaan Gupta,South,Kochi,Electronics,Accessories,Wireless Earbuds,1,3591.55,25.0,UPI,79.84,544.28
ORD100847,2025-01-29,10161,Vikram Shah,West,Ahmedabad,Home & Kitchen,Home Decor,Table Lamp,1,1922.1,10.0,Net Banking,139.37,509.69
ORD100848,2025-10-03,10108,Ananya Verma,East,Kolkata,Home & Kitchen,Kitchen Appliances,Air Fryer,2,5648.91,15.0,Card,365.82,1833.67
ORD100849,2025-04-16,10391,Ananya Joshi,West,Pune,Clothing,Men Clothing,T-Shirt,1,923.08,5.0,UPI,436.13,-139.4
ORD100850,2025-03-26,10498,Neha Sharma,West,Mumbai,Beauty,Haircare,Shampoo,1,336.44,5.0,Net Banking,34.94,37.66
ORD100851,2025-01-13,10356,Rohan Patel,East,Patna,Electronics,Smartphone,Mobile Phone,2,36065.16,20.0,COD,47.63,14812.28
ORD100852,2025-05-13,10442,Aditya Sharma,South,Chennai,Clothing,Men Clothing,Jacket,2,1644.26,10.0,UPI,283.57,225.18
ORD100853,2025-03-18,10026,Pooja Gupta,East,Bhubaneswar,Clothing,Men Clothing,T-Shirt,5,1184.54,0.0,Net Banking,310.47,1848.78
ORD100854,2025-02-22,10450,Rahul Gupta,East,Patna,Clothing,Men Clothing,Jacket,5,4559.36,5.0,UPI,385.16,2713.5
ORD100855,2025-03-19,10317,Kavya Patel,West,Ahmedabad,Clothing,Men Clothing,Jeans,1,1093.08,0.0,Card,205.3,125.51
ORD100856,2025-09-02,10108,Ananya Verma,West,Surat,Electronics,Accessories,Wireless Earbuds,2,1925.08,10.0,UPI,431.36,859.6
ORD100857,2025-09-01,10416,Arjun Shah,North,Jaipur,Electronics,Smartphone,Mobile Phone,3,37225.71,10.0,UPI,321.48,33523.29
ORD100858,2025-12-09,10596,Kavya Sharma,West,Pune,Sports,Footwear,Running Shoes,3,2331.49,10.0,UPI,326.01,584.75
ORD100859,2025-07-12,10068,Vivaan Malhotra,South,Kochi,Electronics,Laptop,Laptop,2,49809.75,15.0,Card,60.39,14808.18
ORD100860,2025-06-10,10291,Sanya Kumar,South,Chennai,Electronics,Accessories,Wireless Earbuds,1,2644.92,15.0,UPI,282.65,217.25
ORD100861,2025-04-09,10559,Nikhil Gupta,South,Bengaluru,Home & Kitchen,Kitchen,Cookware Set,1,3954.89,15.0,COD,361.2,297.39
ORD100862,2025-05-06,10368,Rohan Sharma,South,Bengaluru,Clothing,Women Clothing,Kurta,1,1257.18,10.0,UPI,238.8,-46.94
ORD100863,2025-09-06,10169,Arjun Singh,East,Ranchi,Electronics,Laptop,Laptop,2,67618.79,10.0,UPI,147.06,41077.2
ORD100864,2025-05-04,10023,Vivaan Singh,North,Chandigarh,Clothing,Men Clothing,Jeans,2,2220.36,0.0,COD,359.79,1053.68
ORD100865,2025-06-03,10540,Ananya Gupta,South,Kochi,Electronics,Audio,Bluetooth Speaker,1,5785.06,10.0,UPI,231.5,737.48
ORD100866,2025-12-25,10043,Aarav Shah,North,,Beauty,Skincare,Face Cream,1,1305.27,0.0,UPI,299.55,36.29
ORD100867,2025-01-26,10423,Nikhil Patel,West,Pune,Home & Kitchen,Home Furnishing,Bedsheet,2,1254.41,10.0,COD,388.25,-101.36
ORD100868,2025-01-25,10632,Sneha Malhotra,South,Hyderabad,Electronics,Smartphone,Mobile Phone,1,34204.91,5.0,COD,167.45,9732.64
ORD100869,2025-07-10,10649,Sneha Mehta,South,Chennai,Clothing,Men Clothing,T-Shirt,2,977.78,25.0,Net Banking,97.92,318.75
ORD100870,2025-02-19,10290,Sneha Patel,South,Bengaluru,Electronics,Accessories,Wireless Earbuds,2,4394.1,10.0,UPI,223.94,909.55
ORD100871,2025-01-07,10147,Sneha Patel,South,Hyderabad,Clothing,Men Clothing,Jacket,3,2356.76,0.0,COD,34.18,929.86
ORD100872,2025-07-31,10500,Nikhil Shah,East,Bhubaneswar,Electronics,Accessories,Wireless Earbuds,2,3901.53,5.0,Card,343.81,1581.57
ORD100873,2025-03-01,10569,Sneha Gupta,East,Bhubaneswar,Electronics,Accessories,Wireless Earbuds,3,3933.0,20.0,Card,58.22,2907.39
ORD100874,2025-08-13,10167,Aditi Malhotra,West,Mumbai,Clothing,Men Clothing,T-Shirt,2,1082.31,10.0,COD,326.49,143.23
ORD100875,2025-04-09,10030,Vivaan Kumar,East,Bhubaneswar,Electronics,Audio,Bluetooth Speaker,2,2240.24,20.0,UPI,344.33,310.59
ORD100876,2025-05-25,10021,Meera Verma,West,Surat,Clothing,Men Clothing,Jacket,1,4858.5,10.0,COD,376.63,1209.48
ORD100877,2025-01-23,10255,Sneha Joshi,North,Delhi,Sports,Team Sports,Football,2,774.64,5.0,Card,226.55,284.03
ORD100878,2025-12-18,10223,Aarav Sharma,East,Ranchi,Clothing,Women Clothing,Kurta,1,715.9,0.0,Net Banking,248.88,-162.46
ORD100879,2025-05-22,10474,Vivaan Malhotra,East,Patna,Clothing,Men Clothing,Jeans,2,1383.98,0.0,UPI,218.69,363.32
ORD100880,2025-03-12,10428,Sneha Sharma,West,Pune,Beauty,Skincare,Face Wash,4,205.92,10.0,Card,97.64,122.18
ORD100881,2025-12-23,10179,Aarav Shah,North,Jaipur,Electronics,Wearables,Smart Watch,1,4913.2,15.0,COD,260.05,665.03
ORD100882,2025-07-12,10498,Neha Sharma,North,Lucknow,Home & Kitchen,Kitchen Appliances,Air Fryer,4,6124.42,0.0,Card,395.9,4146.88
ORD100883,2025-04-11,10347,Vivaan Singh,West,Mumbai,Sports,Team Sports,Football,2,1541.31,5.0,UPI,412.72,-10.39
ORD100884,2025-09-20,10271,Vivaan Patel,East,Bhubaneswar,Electronics,Wearables,Smart Watch,2,10462.51,10.0,UPI,250.37,4188.05
ORD100885,2025-12-14,10244,Aditya Joshi,West,Mumbai,Clothing,Men Clothing,Jeans,2,2864.2,10.0,COD,100.52,1296.22
ORD100886,2025-11-28,10553,Meera Singh,East,Kolkata,Sports,Footwear,Running Shoes,3,5968.88,10.0,Net Banking,377.32,2208.47
ORD100887,2025-01-24,10234,Karan Shah,East,Kolkata,Home & Kitchen,Kitchen,Cookware Set,2,4172.24,5.0,UPI,400.46,1695.96
ORD100888,2025-04-28,10248,Vikram Singh,East,Kolkata,Home & Kitchen,Kitchen Appliances,Air Fryer,2,4144.76,20.0,UPI,115.93,2091.12
ORD100889,2025-10-23,10300,Rohan Shah,North,Jaipur,Clothing,Men Clothing,Jacket,1,3165.74,20.0,UPI,337.29,335.73
ORD100890,2025-11-12,10256,Simran Patel,South,Chennai,Electronics,Audio,Bluetooth Speaker,3,2223.76,20.0,UPI,400.75,504.07
ORD100891,2025-02-05,10516,Vikram Gupta,West,Surat,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,3245.87,25.0,UPI,277.47,779.64
ORD100892,2025-12-13,10431,Aditi Gupta,East,Kolkata,Electronics,Laptop,Laptop,3,51131.34,20.0,UPI,178.32,16137.04
ORD100893,2025-04-16,10193,Sanya Joshi,East,Patna,Electronics,Laptop,Laptop,2,84951.82,10.0,Card,186.44,39801.71
ORD100894,2025-10-26,10407,Aditi Kumar,North,Lucknow,Home & Kitchen,Home Decor,Table Lamp,3,2241.82,5.0,COD,90.95,1519.51
ORD100895,2025-08-09,10312,Vivaan Malhotra,South,Hyderabad,Beauty,Haircare,Shampoo,2,316.61,15.0,UPI,246.51,-78.57
ORD100896,2025-10-13,10464,Nikhil Mehta,West,Pune,Home & Kitchen,Home Decor,Table Lamp,1,1209.96,10.0,UPI,108.13,41.08
ORD100897,2025-03-22,10380,Pooja Shah,West,Surat,Electronics,Accessories,Wireless Earbuds,2,2543.49,5.0,Card,228.43,730.55
ORD100898,2025-01-20,10272,Rahul Kumar,South,Kochi,Sports,Fitness,Dumbbells,3,1809.87,20.0,Card,415.13,437.28
ORD100899,2025-02-28,10084,Vivaan Gupta,West,Pune,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,4049.97,15.0,UPI,374.12,2008.2
ORD100900,2025-03-11,10625,Vikram Shah,North,Delhi,Home & Kitchen,Kitchen,Cookware Set,2,5778.11,10.0,Card,56.84,3446.51
ORD100901,2025-10-08,10506,Nikhil Shah,South,Hyderabad,Home & Kitchen,Home Decor,Table Lamp,1,2199.78,10.0,Card,403.69,-11.85
ORD100902,2025-11-03,10530,Nikhil Sharma,North,Lucknow,Home & Kitchen,Kitchen,Cookware Set,4,2340.02,10.0,Card,40.77,1134.94
ORD100903,2025-01-03,10399,Pooja Kumar,West,Mumbai,Sports,Fitness,Dumbbells,5,3195.81,15.0,UPI,268.12,3486.89
ORD100904,2025-08-29,10634,Pooja Malhotra,West,Surat,Beauty,Skincare,Face Wash,1,277.29,15.0,Card,403.42,-371.33
ORD100905,2025-08-20,10459,Pooja Sharma,North,Chandigarh,Clothing,Footwear,Sneakers,2,3005.86,0.0,COD,244.53,1169.67
ORD100906,2025-07-21,10017,Aditya Patel,South,Kochi,Clothing,Men Clothing,T-Shirt,1,1466.48,0.0,COD,250.54,166.17
ORD100907,2025-03-10,10522,Vikram Mehta,North,Lucknow,Sports,Footwear,Running Shoes,1,3688.85,10.0,UPI,421.51,516.78
ORD100908,2025-06-21,10472,Aarav Patel,North,Lucknow,Clothing,Men Clothing,Jacket,3,3756.94,,COD,137.9,3631.6
ORD100909,2025-12-27,10033,Sneha Verma,West,Ahmedabad,Clothing,Men Clothing,Jacket,1,2255.78,0.0,UPI,246.04,265.85
ORD100910,2025-10-24,10005,Kavya Shah,West,Surat,Clothing,Men Clothing,Jacket,2,2950.82,15.0,UPI,32.4,1024.34
ORD100911,2025-12-04,10236,Arjun Malhotra,North,Jaipur,Electronics,Accessories,Wireless Earbuds,1,1509.66,10.0,Card,437.81,-161.2
ORD100912,2025-02-04,10370,Sneha Malhotra,North,Lucknow,Beauty,Skincare,Face Wash,4,683.01,0.0,UPI,43.45,783.96
ORD100913,2025-08-28,10220,Aarav Gupta,East,Ranchi,Clothing,Men Clothing,Jeans,1,1040.56,10.0,Card,160.64,117.31
ORD100914,2025-05-02,10419,Pooja Kumar,South,Hyderabad,Beauty,Fragrance,Perfume,1,3998.95,0.0,COD,123.83,1311.71
ORD100915,2025-08-16,10554,Simran Patel,West,Surat,Sports,Fitness,Dumbbells,2,2579.15,15.0,COD,418.99,815.26
ORD100916,2025-09-04,10330,Meera Sharma,North,Chandigarh,Home & Kitchen,Kitchen,Cookware Set,1,3528.53,0.0,Net Banking,31.12,489.73
ORD100917,2025-11-22,10420,Vikram Shah,West,Surat,Clothing,Men Clothing,Jeans,3,2122.24,5.0,Card,319.75,553.73
ORD100918,2025-12-13,10627,Vikram Mehta,North,Chandigarh,Beauty,Haircare,Hair Dryer,2,1437.37,10.0,COD,347.13,129.53
ORD100919,2025-04-02,10313,Karan Patel,East,Patna,Home & Kitchen,Home Furnishing,Bedsheet,2,1561.33,0.0,Card,89.05,391.47
ORD100920,2025-12-08,10349,Pooja Mehta,East,Bhubaneswar,Clothing,Men Clothing,Jacket,5,2387.84,15.0,Net Banking,311.57,1087.59
ORD100921,2025-04-23,10372,Vikram Malhotra,South,Hyderabad,Sports,Footwear,Running Shoes,2,3733.37,10.0,UPI,227.05,874.42
ORD100922,2025-10-09,10621,Rohan Verma,North,Jaipur,Electronics,Accessories,Wireless Earbuds,3,4235.33,20.0,Card,136.94,1283.3
ORD100923,2025-04-15,10120,Aditya Gupta,West,Ahmedabad,Sports,Fitness,Dumbbells,1,3852.11,0.0,Card,200.66,1096.05
ORD100924,2025-11-26,10210,Neha Malhotra,North,Delhi,Home & Kitchen,Home Decor,Table Lamp,2,1460.13,5.0,UPI,75.42,797.31
ORD100925,2025-08-30,10527,Ananya Sharma,South,Bengaluru,Beauty,Haircare,Hair Dryer,1,1204.65,5.0,UPI,261.85,66.69
ORD100926,2025-12-05,10290,Sneha Patel,West,Pune,Electronics,Wearables,Smart Watch,1,3747.57,15.0,Net Banking,168.41,725.99
ORD100927,2025-09-16,10488,Rohan Shah,East,Patna,Clothing,Footwear,Sneakers,2,3691.64,10.0,Net Banking,363.71,2092.24
ORD100928,2025-01-08,10622,Sneha Gupta,South,Hyderabad,Home & Kitchen,Kitchen,Cookware Set,1,2050.79,25.0,UPI,49.34,393.96
ORD100929,2025-11-26,10387,Meera Verma,West,Ahmedabad,Electronics,Accessories,Wireless Earbuds,4,3173.88,5.0,COD,430.29,2825.02
ORD100930,2025-12-22,10485,Kavya Patel,North,Lucknow,Sports,Fitness,Dumbbells,4,2473.08,10.0,UPI,403.33,1494.67
ORD100931,2025-10-17,10342,Kavya Gupta,East,Ranchi,Clothing,Men Clothing,T-Shirt,1,756.37,10.0,Card,98.14,105.68
ORD100932,2025-04-23,10151,Aditya Sharma,West,Surat,Clothing,Men Clothing,Jeans,1,1168.58,10.0,UPI,97.18,298.58
ORD100933,2025-06-21,10299,Sanya Shah,West,Mumbai,Electronics,Wearables,Smart Watch,2,4776.15,10.0,UPI,347.89,2812.57
ORD100934,2025-06-17,10202,Meera Singh,West,Surat,Electronics,Wearables,Smart Watch,1,8013.16,0.0,UPI,292.89,1883.64
